Company Name,Geography,Geography Code,Sector,CA100 Focus Company,Large/Medium Classification,ISINs,SEDOL,Publication Date,Assessment Date,Carbon Performance Alignment 2025,Carbon Performance Alignment 2027,Carbon Performance Alignment 2035,Carbon Performance Alignment 2050,Benchmark ID,Years with targets,History to Projection cutoff year,CP Unit,Assumptions,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Pioneer Natural Resource,United States of America,USA,Oil & Gas,No,large,US7237871071,2690830,01/11/2021,05/08/2021,Not Aligned,,Not Aligned,Not Aligned,Oil & Gas_01/11/2021,2030,2019,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company’s target covers a subset of Scope 1, 2 and 3 (use of sold products) emissions. The emissions intensities of all emissions not covered by the target are assumed to remain constant from the level of the latest disclosure.",,,,75.49260367,75.25972894,73.49613867,71.83056185,71.70056349,71.57056513,71.44056678,71.31056842,71.18057006,71.0505717,70.92057335,70.79057499,70.66057663,70.53057827,70.40057992,,,,,,,,,,,,,,,,,,,,
Pioneer Natural Resource,United States of America,USA,Oil & Gas,No,large,US7237871071,2690830,01/10/2020,12/08/2020,,,,Not Aligned,Oil & Gas_01/10/2020,,2018,Emissions intensity (gCO2e / MJ),The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology.,,,,75.49,75.26,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer Natural Resource,United States of America,USA,Oil & Gas,No,large,US7237871071,2690830,01/09/2019,02/08/2019,,,,Not Aligned,Oil & Gas_01/09/2019,,2017,Emissions intensity (gCO2e / MJ),The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology.,,,,74.077,75.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/11/2023,04/07/2023,National Pledges,,Below 2 Degrees,1.5 Degrees,Electricity Utilities_01/11/2021,2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set additional targets to reduce its emissions intensity, but they could not be included in this assessment because they were inconsistent with TPI’s methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.44,0.44,0.46,0.44,0.41,0.42,0.396666667,0.373333333,0.35,0.326666667,0.303333333,0.28,0.256666667,0.233333333,0.21,0.186666667,0.163333333,0.14,0.116666667,0.093333333,0.07,0.046666667,0.023333333,0.0,,,,,,,,,,
Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/09/2022,22/07/2022,Below 2 Degrees,,Below 2 Degrees,1.5 Degrees,Electricity Utilities_01/11/2021,2040,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set additional targets to reduce its emissions intensity, but they could not be included in this assessment because they were inconsistent with TPI's methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.44,0.44,0.46,0.44,0.41,0.39,0.37,0.35,0.32,0.3,0.28,0.26,0.24,0.22,0.19,0.17,0.15,0.13,0.11,0.09,0.06,0.04,0.02,0.0,,,,,,,,,,
Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/11/2021,05/08/2021,Not Aligned,,Not Aligned,Not Aligned,Electricity Utilities_01/11/2021,,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),The company discloses an emissions target that is inconsistent with TPI’s methodology for this sector.,,,,,0.44,0.44,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portland General Electric,United States of America,USA,Electricity Utilities,No,small,US7365088472,B125XQ6,01/10/2020,12/08/2020,,,,Not Aligned,Electricity Utilities_01/10/2020,,2018,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),The company discloses emissions targets using an activity measure and/or emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology.,,,,,0.44,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posco,South Korea,KOR,Steel,Yes,large,KR7005490008,6693233,01/10/2023,12/06/2023,Not Aligned,,Below 2 Degrees,1.5 Degrees,Steel_01/04/2022,2030;2040;2050,2021,Carbon intensity (tonnes of CO2 per tonne of steel),"The company has set targets to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI has assumed that the company’s crude steel production grows according to the global growth rate projected in the IEA’s Energy Technology Perspectives model Stated Policies scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",1.99,2.0,1.91,1.88,2.06,2.08,2.11,2.11,2.05,2.000104452,1.950208904,1.900313357,1.850417809,1.800522261,1.750626713,1.700731165,1.650835618,1.60094007,1.52134947,1.441758869,1.362168269,1.282577669,1.202987069,1.123396469,1.043805869,0.964215268,0.884624668,0.805034068,0.724530661,0.644027254,0.563523848,0.483020441,0.402517034,0.322013627,0.24151022,0.161006814,0.080503407,0.0
Posco,South Korea,KOR,Steel,Yes,large,KR7005490008,6693233,01/04/2022,01/04/2022,Not Aligned,,National Pledges,1.5 Degrees,Steel_01/04/2022,2030;2040;2050,2020,Carbon intensity (tonnes of CO2 per tonne of steel),"The company has set targets to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI has assumed that the company’s crude steel production grows according to the global growth rate projected in the IEA’s Energy Technology Perspectives model Stated Policies scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,2.0,1.91,1.88,2.06,2.08,2.11,2.11,2.066,2.023,1.979,1.936,1.892,1.849,1.805,1.762,1.718,1.675,1.591,1.508,1.425,1.342,1.258,1.175,1.092,1.009,0.925,0.842,0.758,0.674,0.589,0.505,0.421,0.337,0.253,0.168,0.084,0.0
Posco,South Korea,KOR,Steel,Yes,large,KR7005490008,6693233,01/02/2021,23/12/2020,Not Aligned,,Paris Pledges,Below 2 Degrees,Steel_01/02/2021,2030;2040;2050,2019,Carbon intensity (tonnes of CO2 per tonne of steel),"The company has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",1.99,2.0,1.91,1.88,1.9,1.92,2.11,2.058,2.005,1.953,1.9,1.848,1.796,1.743,1.691,1.639,1.586,1.534,1.468,1.402,1.336,1.271,1.205,1.139,1.073,1.008,0.942,0.876,0.789,0.701,0.613,0.526,0.438,0.35,0.263,0.175,0.088,0.0
Posco,South Korea,KOR,Steel,Yes,large,KR7005490008,6693233,01/02/2020,20/12/2019,,,,Not Aligned,Steel_01/02/2020,,2018,Carbon intensity (tonnes of CO2 per tonne of steel),TPI has not made any further assumptions in order to project this companyís Carbon Performance.,1.99,2.0,1.91,1.88,1.9,1.92,1.96,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posco,South Korea,KOR,Steel,Yes,large,KR7005490008,6693233,01/09/2018,18/09/2018,,,,Not Aligned,Steel_01/09/2018,,2016,Carbon intensity (tonnes of CO2 per tonne of steel),Posco has set targets to reduce its emissions intensity. TPI has not made any further assumptions in order to project this company’s carbon performance.,2.05,2.0,1.91,1.88,1.91,1.94,1.97,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Posco,South Korea,KOR,Steel,Yes,large,KR7005490008,6693233,01/09/2017,14/09/2017,,,,Not Aligned,Steel_01/11/2017,,2015,Carbon intensity (tonnes of CO2 per tonne of steel),,1.988,1.998,1.905,1.925,1.944,1.963,1.983,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/11/2023,04/07/2023,Not Aligned,,National Pledges,Not Aligned,Electricity Utilities_01/11/2021,2035,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set targets to reduce its absolute emissions. To calculate the company’s targeted absolute emissions reduction on an intensity basis, TPI assumes that the company’s electricity generation grows according to the regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS). TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,0.737870098,0.712241375,0.72,0.686466667,0.652933333,0.6194,0.585866667,0.552333333,0.5188,0.485266667,0.451733333,0.4182,0.384666667,0.351133333,0.3176,0.284066667,0.250533333,0.217,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/09/2022,22/07/2022,Not Aligned,,Not Aligned,Not Aligned,Electricity Utilities_01/11/2021,,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,0.74,0.71,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/11/2021,05/08/2021,No or unsuitable disclosure,,No or unsuitable disclosure,No or unsuitable disclosure,Electricity Utilities_01/11/2021,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/10/2020,12/08/2020,,,,No or unsuitable disclosure,Electricity Utilities_01/10/2020,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions to allow TPI to verify the carbon intensities, or any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/09/2019,12/07/2019,,,,No or unsuitable disclosure,Electricity Utilities_01/09/2019,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions to allow TPI to verify the carbon intensities, or any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/07/2018,02/07/2018,,,,No or unsuitable disclosure,Electricity Utilities_01/07/2018,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),Power Assets has not disclosed a quantitative target to reduce its emissions which TPI can use to estimate future carbon performance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Assets,Hong Kong,HKG,Electricity Utilities,Yes,large,HK0006000050,6435327,01/06/2017,05/05/2017,,,,No or unsuitable disclosure,Electricity Utilities_01/07/2017,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/11/2023,04/07/2023,Not Assessed,,Not Assessed,Not Assessed,Electricity Utilities_01/11/2021,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/09/2022,22/07/2022,Not Assessed,,Not Assessed,Not Assessed,Electricity Utilities_01/11/2021,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company's activities lie outside the scope of TPI's Carbon Performance assessment of this sector, hence the company is not assessed. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power Grid Corp of India,India,IND,Electricity Utilities,No,large,INE752E01010,B233HS6,01/11/2021,05/08/2021,Not Assessed,,Not Assessed,Not Assessed,Electricity Utilities_01/11/2021,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company’s activities lie outside the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Press Metal,Malaysia,MYS,Aluminium,No,large,MYL8869OO009,BF0J5S4,01/05/2024,06/05/2024,,No or unsuitable disclosure,No or unsuitable disclosure,No or unsuitable disclosure,Aluminium_01/07/2023,,2022,Carbon intensity (tCO2e / t aluminium),"The company has not disclosed sufficient data on current emissions to allow TPI to verify the carbon intensities. The company did disclose a quantitative emission reduction target, but without historical emissions intensities, TPI is unable to estimate the company’s future Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
